JobId,SkillId
1906974,705883
1906974,1017413
1906974,609
1906970,989963
1906970,124219
1906970,1198
1906970,49261
1906970,609
1906953,1665
1906953,1028338
1906953,693691
1906953,991823
1906953,229966
1906931,989963
1906931,124219
1906931,1198
1906931,49261
1906931,609
1906965,988036
1906965,100
1906965,989313
1906965,5730
1906967,648121
1906967,744458
1906967,407859
1906967,196
1906967,641450
1906963,1832
1906963,84
1906963,989172
1906963,3245
1906963,638535
1902023,16837
1902023,330588
1902023,75009
1902023,987989
1902023,75323
1906962,785
1906962,12383
1906962,58
1906962,693
1906962,999591
1903992,987854
1903992,1011613
1903992,1014927
1903992,11189
1903992,487
1903992,847135
1899223,80
1899223,1364
1899223,809
1899223,810
1899223,4949
1899833,942
1899833,487
1899833,7795
1899833,17758
1899833,191765
1898825,994516
1898825,214
1904423,100
1904423,11232
1901974,989644
1901974,704591
1902504,968
1902504,10669
1902504,729516
1902504,677650
1902504,78
1903977,721030
1903977,4949
1906331,1024577
1906331,1048010
1902203,1011392
1902203,86472
1902203,14507
1902203,197
1902203,75323
1906952,15900
1906952,20439
1906952,806
1906952,75063
1906952,3405
1906941,1119209
1906941,197560
1906941,990385
1906941,1050417
1906941,407641
1906951,607
1906951,103
1906951,975
1906945,100
1906945,1669
1906945,911259
1906946,931536
1906946,397226
1906946,327967
1906946,1045859
1906946,1179429
1906937,1011499
1906937,6291
1906937,174
1906937,5787
1906937,112547
1906936,2905
1906936,75389
1906936,716291
1906936,1467
1906934,721226
1906934,994208
1906934,1003014
1906934,1012519
1906934,991432
1906928,912833
1906928,15900
1906928,34628
1906928,114009
1906928,718
1904273,298
1904273,1036
1904273,545
1904273,7374
1906908,680
1906908,988842
1906908,477290
1906908,989639
1906908,7975
1906909,1014506
1906909,7409
1906909,1075463
1906909,988998
1906909,1866
1897698,627
1897698,846
1897698,341
1897698,224
1897698,30409
1906889,4949
1906889,642751
1906889,24242
1906889,1407
1906889,809
1906887,987773
1906887,7409
1906887,1010995
1906887,1027215
1906887,1030223
1906887,1033754
1906887,1034500
1906887,1040346
1906887,905
1906887,991852
1906888,337594
1906888,987854
1906888,1011613
1906888,44973
1906888,1407
1906888,600375
1906886,987773
1906886,7409
1906886,1009161
1906886,905
1906886,991852
1897770,75389
1897770,133608
1897770,1013318
1897770,968
1897770,12021
1902082,1100124
1902082,774828
1902082,102442
1902082,24242
1902082,430965
1898002,1011392
1898002,7409
1898002,11478
1898002,266175
1898002,1112638
1898003,988105
1898003,11475
1898003,263955
1898003,11479
1898003,730137
1903619,2631
1903619,990677
1903619,1112746
1903619,444834
1896130,1131066
1896130,354
1882144,457623
1882144,4475
1882144,804
1882144,609
1882144,3422
1903487,1025131
1903487,84
1903487,763753
1903487,1037677
1903487,110361
1886985,60654
1886985,990225
1886985,1025871
1902039,705931
1902039,344014
1902039,1017708
1903558,6186
1903558,320418
1903558,1003916
1903558,759253
1903558,134294
1904153,710627
1904153,856
1904153,1012270
1904153,1112174
1904153,69
1904153,1003824
1904153,1014488
1906880,655674
1906880,181200
1906880,334371
1906880,922557
1906880,100207
1906879,12799
1906879,15900
1906879,101681
1906879,558722
1906879,1025691
1883371,989644
1883371,1035900
1883371,1025145
1883371,1024381
1883371,1032320
1882010,285
1882010,924120
1882010,356
1882010,75579
1905474,4015
1905474,21192
1905474,613630
1905474,98584
1905474,1174647
1906878,158426
1906878,988842
1906878,18722
1906878,8
1906878,655674
1900340,4015
1900340,738390
1900340,21192
1900340,1381
1900340,20520
1897804,772423
1897804,988829
1897804,706693
1897804,5159
1897804,2844
1897853,1011801
1897853,1685
1897853,561
1897853,586859
1897853,1025131
1897874,988829
1897874,224
1895867,905
1895867,692627
1895867,2150
1895867,142088
1881334,721458
1881334,675975
1881334,696459
1881334,3350
1881334,6864
1906877,988842
1906877,16289
1906877,980
1906877,1098615
1906877,75019
1906872,1010735
1906872,1011002
1906872,1026033
1906872,1026703
1906872,988034
1906872,1028754
1899752,224
1899752,28202
1899752,740639
1899752,371340
1906871,987690
1906871,988034
1906871,1028754
1900270,2444
1900270,1050070
1900270,1381
1900270,92
1900270,224
1900273,84
1900273,224
1900273,385
1900273,588634
1900273,1008085
1897562,467174
1897562,723911
1897562,413204
1897562,913421
1897562,1070836
1903732,989033
1903732,121
1903732,151376
1903732,1039871
1903732,36401
1903733,170579
1903733,100767
1903733,739290
1903733,121
1903733,1039871
1903734,36401
1903734,680
1903734,354
1903734,121
1903734,989033
1905135,988105
1905135,330588
1905135,886618
1905135,20514
1905135,6427
1902798,59849
1902798,599
1902798,713641
1902798,84
1902798,1037677
1902948,354
1902948,1011758
1902948,2385
1902948,84
1902948,987777
1900225,298
1900225,721061
1900225,703485
1900225,117845
1900225,6992
1905782,1371
1905782,67
1905782,353090
1905782,121
1905782,1669
1898793,83789
1898793,119932
1898793,681568
1898793,882666
1898793,1011672
1895710,354
1895710,988693
1895710,1025131
1895710,987883
1897653,999079
1897653,1011758
1897653,84
1897653,1002191
1897653,53483
1903877,100
1903877,346586
1903877,83789
1903877,9774
1903877,24845
1898759,190585
1898759,156266
1898767,885
1898767,80044
1898767,1534
1898767,434
1898767,1010970
1898770,237341
1898770,769073
1898770,988036
1898770,1015083
1898770,1015945
1898770,1018210
1898770,224
1898770,116496
1898744,988105
1898744,19717
1898744,989639
1898744,190515
1898744,987989
1898750,93
1898750,704591
1898776,987854
1898776,3724
1898776,1074682
1898776,137181
1898776,1011613
1898738,680
1898738,135312
1898738,988842
1898738,232457
1898738,933127
1900094,78
1900094,987690
1900094,33255
1900094,987630
1900094,1012292
1900094,1041607
1904099,926979
1904099,881835
1904099,100798
1904099,1123636
1898794,787632
1898794,989644
1898794,1004202
1898794,990771
1898794,886905
1895666,123
1895666,999502
1895666,742777
1895666,1633
1881615,894545
1881615,911381
1881615,776381
1881615,678970
1905866,988105
1905866,356243
1905866,1665
1905866,882666
1905866,98573
1900048,711652
1900048,11232
1900048,713641
1900048,599
1900048,157974
1897471,590875
1897471,1371
1897471,728178
1897471,8955
1897471,989035
1897712,7496
1897712,1014927
1897712,718439
1897712,224
1897712,597963
1906102,18266
1906102,6365
1906102,800
1906102,811627
1906102,1017438
1906861,175957
1906861,38330
1906861,224
1906861,1022698
1906861,988781
1906856,540
1906856,4164
1906856,166931
1906856,10331
1906856,102284
1906855,540
1906855,677
1906855,29036
1906855,987989
1906855,6427
1902597,12383
1902597,1216
1902597,6427
1902597,988842
1902597,190612
1902727,987777
1902727,408451
1902727,75283
1902727,1011758
1902727,1544
1902726,693
1902726,1302
1902726,680
1902726,58
1902726,84
1902755,9044
1902755,8955
1902755,1024995
1902755,121
1902755,992480
1902729,990467
1902729,2396
1902729,719016
1902729,51
1902729,993515
1902739,232457
1902739,886618
1902739,989987
1902739,911613
1902739,988842
1906850,7409
1906850,1021683
1906850,1230490
1906850,1230491
1882746,182
1882746,9
1882746,5
1882746,5812
1882746,998950
1897415,385
1897415,7371
1897415,711652
1897415,16504
1897415,281
1906848,37459
1906848,28133
1906848,15900
1906848,3953
1906848,6427
1902639,385
1902639,989033
1902639,1669
1902639,121
1902639,1025157
1899857,911250
1899857,100
1899857,1011283
1899857,718262
1899857,90945
1897227,51
1897227,385
1897227,159496
1897227,4586
1897227,711652
1897045,618792
1897045,100
1897045,1031961
1897045,719560
1896881,1011283
1896881,756328
1896881,2705
1896881,139684
1896881,38747
1897203,13379
1897203,354
1897203,987773
1897203,7409
1897203,320276
1905953,540
1905953,1387
1905953,987739
1905953,75323
1905953,651
1906837,19541
1906837,20363
1906837,81299
1906837,20364
1906837,919986
1899706,1441
1899706,34436
1899706,987690
1899706,1014906
1899706,116496
1899781,1363
1899781,349551
1899781,1010624
1899781,2396
1899781,668884
1901988,1233
1901988,75805
1901988,55223
1901988,968650
1901988,318
1906839,989720
1906839,103
1906839,704591
1906839,487
1906839,1441
1898757,2905
1898757,4489
1898757,351711
1898757,435379
1898757,1233
1898754,1010980
1898754,442663
1898754,1011672
1898754,1010384
1898754,3064
1905145,561
1905145,12711
1905145,1025131
1905145,642989
1905145,2780
1902328,98
1902328,519902
1902328,987989
1902328,460420
1902328,917531
1906835,11431
1906835,766955
1906835,881835
1906835,102284
1906835,18045
1901404,1101764
1901404,100
1901404,1105133
1901404,710627
1901404,1024200
1899623,1108
1899623,1683
1899623,18128
1901968,7409
1901968,643095
1901968,707730
1901968,385
1901968,994772
1901968,1013649
1898574,1011260
1898574,989556
1898574,538
1898574,3848
1898574,3663
1898526,354
1898526,599
1898526,713641
1898526,1044057
1898526,210
1898621,75389
1898621,2791
1898621,13435
1898621,46079
1898621,173166
1898624,6779
1898624,7409
1898624,37631
1898624,527
1898624,25824
1898627,412
1898627,1248
1898627,111
1898627,704455
1898627,1056221
1898629,1005920
1898629,1673
1898629,619721
1898635,1576
1898635,743434
1898635,1014098
1898635,84
1898635,8361
1898668,158683
1898668,2150
1898668,988280
1898668,932497
1898668,1652
1898532,239830
1898532,621169
1898532,989445
1898532,185985
1898532,731590
1898348,41255
1898348,20514
1898348,75283
1898348,991365
1898580,448698
1898580,75283
1898580,15806
1898580,84
1898580,354
1898593,989963
1898593,1029739
1898593,858597
1898593,160041
1898593,935866
1898603,1467
1898603,119581
1898603,37714
1898603,720813
1898603,75389
1898659,58
1898659,354
1898659,914682
1898659,988998
1898659,2780
1898671,138936
1898671,940048
1898671,989720
1898671,987630
1898671,1006969
1898662,7409
1898662,1855
1898662,1042257
1898662,1049956
1898662,2794
1898670,69
1898670,1018127
1898670,1138
1898670,1832
1898670,267
1898178,730290
1898178,107634
1898178,769203
1898178,243697
1898178,47189
1898676,5
1898676,988829
1898676,676766
1898676,1318
1898676,385
1898677,680
1898677,540
1898677,476456
1898677,8361
1898677,1202584
1898679,856
1898679,4660
1898679,327976
1898679,1335
1898679,78
1881568,1013314
1881568,987690
1898291,1202169
1898291,351760
1898291,198619
1898291,1038194
1898291,917846
1898299,1371
1898299,146060
1898299,80
1898299,611675
1898299,940453
1898312,80
1898312,711652
1898312,1012674
1898312,278
1898312,1248
1898315,7409
1898315,916494
1898315,113561
1898315,3733
1898315,200302
1898212,171682
1898212,919235
1898212,971578
1898212,1048100
1898223,217391
1898223,100
1898223,993646
1898223,75165
1898223,4769
1898225,5787
1898225,905
1898225,1012675
1898225,1685
1898225,1016536
1898228,1075798
1898228,7409
1898228,738553
1898228,1093
1898228,6466
1898239,100
1898239,666
1898239,884
1898239,3800
1898240,2495
1898240,1395
1898240,1157637
1898240,105
1898240,968
1903759,5
1903759,29024
1903759,675986
1903759,123
1903759,812387
1903828,337
1903828,92838
1903828,928273
1903828,635999
1903754,1003916
1903754,3605
1903754,721030
1903755,298
1903755,2210
1903755,999881
1903755,1016815
1903755,1013829
1903761,1728
1903761,991216
1903761,1092677
1903761,1157362
1903761,995082
1903763,93
1903763,111455
1903763,108368
1903763,1685
1898497,93
1898497,2944
1898497,5764
1898497,7577
1898497,298065
1898645,1087809
1898645,4574
1898645,1044210
1898647,5730
1898647,800
1898647,45713
1898647,1005920
1898647,100
1883498,1033176
1883498,116906
1883498,1018164
1883498,1108
1883498,387334
1898576,711652
1898576,1024639
1898576,1012613
1898576,1051
1898576,1006833
1898582,7577
1898582,4257
1898582,1012674
1898582,224
1898582,1017708
1898683,4054
1898683,385
1898683,67
1898683,1056269
1898683,224
1898691,224
1898691,51
1898691,738755
1898693,4483
1898693,325456
1898693,765887
1898693,1027873
1898693,1050393
1898693,1100354
1898693,1104092
1898693,1118447
1898080,80
1898080,4586
1898080,1038194
1898080,9
1898080,182
1898081,100
1898081,3422
1898081,999079
1898081,399
1898081,75580
1898085,987777
1898085,1011758
1898085,1012411
1898085,3248
1898085,17750
1898089,413616
1898089,14349
1898089,920936
1898089,100
1898089,624910
1898090,10145
1898090,1574
1898090,920243
1898090,747270
1898090,3462
1898096,86472
1898096,14507
1898096,28597
1898096,600409
1898096,712
1898107,160
1898107,93
1898107,704591
1898107,119827
1898107,1652
1898118,80
1898118,599
1898118,75902
1898118,993197
1898118,1090892
1898118,1097868
1898118,1103681
1898118,1202050
1898123,211
1898123,33919
1898123,487
1898123,1441
1898124,586489
1898124,606117
1898124,72
1898124,330153
1898124,57026
1898127,1032339
1898127,75389
1898127,7577
1898127,9394
1898127,1012692
1898132,988105
1898132,988842
1898132,881835
1898132,27952
1898132,718
1898138,683780
1898138,578
1898138,32349
1898138,9039
1898138,399410
1898147,425427
1898147,7409
1898147,1013256
1898147,11026
1898147,8897
1898159,1012514
1898159,1673
1898159,651
1898159,940048
1898159,238
1898164,620
1898164,7163
1898164,45120
1898164,185985
1898164,80
1898168,141572
1898168,75389
1898168,198020
1898168,38747
1898168,138489
1898191,7234
1898191,113971
1898191,1757
1898202,146012
1898202,1013314
1898202,988409
1898360,224
1898360,29024
1898360,754335
1898360,5
1898360,1190
1898361,476658
1898361,357096
1898361,680
1898361,881835
1898361,433859
1898367,989720
1898367,160
1898367,1010762
1898367,917500
1898367,1652
1898369,989720
1898369,191018
1898369,561
1898369,4318
1898369,917500
1898421,737545
1898421,349258
1898421,888
1898421,6742
1898421,14004
1883857,1038659
1883857,17756
1883857,30157
1883857,656063
1883857,2871
1898332,486
1898332,547396
1898332,1067880
1898332,67251
1898342,704591
1898342,160
1898342,479
1898342,1652
1898342,10101
1898345,69430
1898345,142482
1898345,997468
1898345,50672
1898345,987777
1898353,990601
1898353,1044320
1898353,1085339
1898353,165689
1898353,148884
1898353,330803
1898385,413
1898385,29314
1898385,3234
1898385,988842
1898385,15672
1898347,93
1898347,160
1898347,1652
1898347,1169849
1898347,1054890
1898347,1118705
1898347,1126684
1898359,988493
1898359,36752
1898359,108883
1898359,1013654
1898425,989445
1898425,704749
1898425,7134
1898425,1005326
1898425,134690
1898430,988105
1898430,158426
1898430,8962
1898430,18722
1898430,987989
1898358,14653
1898358,16928
1898358,987989
1898358,1202288
1898358,1202289
1898372,492547
1898372,723453
1898372,3252
1898372,1934
1898372,586859
1898380,989653
1898380,987854
1898380,987678
1898380,1024516
1898380,1011613
1898380,1011539
1898380,1024515
1898382,75009
1898382,1011940
1898382,33468
1898382,75323
1898382,989644
1898405,2218
1898405,1032064
1898405,716291
1898405,80
1898405,706523
1898680,1169849
1898680,1169850
1898680,354
1898680,18242
1898680,2218
1898682,12383
1898682,135312
1898682,988540
1898682,34453
1898682,174
1898684,712
1898684,5
1898684,988829
1898684,676766
1898684,756872
1898694,224
1898694,51
1898694,738755
1898661,1011758
1898661,80
1898661,10669
1898661,1924
1898661,17750
1898156,12908
1898156,325456
1898156,627
1898156,910438
1898156,185985
1898171,1147
1898171,1304
1898171,1940
1898171,989963
1898171,705883
1898183,84
1898183,1004
1898183,58
1898183,666
1898183,987777
1898199,84
1898199,1011758
1898199,7409
1898199,354
1898199,17750
1896056,571
1896056,84
1896056,933438
1896056,17750
1896056,354
1898231,697992
1898231,680
1898231,75061
1898231,1673
1898231,40773
1898401,711652
1898401,1074747
1898401,1022230
1898401,996141
1898401,1016822
1898538,1009928
1898538,1054968
1898538,100
1898551,75389
1898551,7134
1898551,989547
1898551,406
1898551,75323
1898456,76594
1898456,712
1898456,1013119
1898456,1022954
1898456,385
1898476,895415
1898476,58829
1898476,1575
1898476,1024687
1898476,27371
1883738,3720
1883738,17750
1883738,25794
1883738,488079
1883738,385
1898454,75019
1898454,134575
1898454,207176
1898454,8
1898454,100
1898461,354
1898461,58
1898461,45799
1898461,84
1898461,200630
1898468,906431
1898468,990601
1898468,1169732
1898468,126
1898468,988788
1898468,1011637
1898468,1014208
1898179,635614
1898179,845051
1898179,409618
1898179,4204
1898193,354
1898193,84
1898193,987777
1898193,17750
1898193,123332
1898211,8955
1898211,100
1898313,3008
1898313,936652
1898313,1017779
1898313,5764
1898313,111455
1898169,635614
1898169,845051
1898169,409618
1898169,4204
1898169,1033915
1898174,432645
1898174,334000
1898174,1202072
1898174,3793
1898174,78
1898264,1063373
1898264,322290
1898264,1020355
1898264,328040
1898264,660
1898274,103
1898274,1248
1898274,112
1898274,891
1898274,1024493
1898282,3733
1898282,541459
1898282,628274
1898282,743940
1898282,620
1898265,15235
1898265,459
1898265,785
1898265,211
1898265,17749
1898260,84
1898260,174
1898260,680
1898260,1081
1898260,58
1898307,988842
1898307,468718
1898307,31289
1898307,706103
1898287,1011607
1898287,1012266
1898287,1673
1898287,1011618
1898287,1202158
1898165,41255
1898165,988890
1898165,109263
1898165,664586
1898151,586859
1898151,628274
1898151,1048
1898151,1016536
1898151,1005989
1883775,992555
1883775,988409
1883775,1015657
1883775,1015846
1883775,1025326
1906828,67
1906828,84
1906828,224
1906828,1165
1906827,67
1906827,420967
1906827,51
1906827,121
1906826,704591
1906826,93
1906826,522006
1906826,160
1906823,75389
1906823,75858
1906823,711708
1906823,992031
1906823,3793
1906825,100
1906825,404
1906825,924132
1902158,29484
1902158,1092628
1902158,98
1902158,892572
1902158,1016284
1902158,1039264
1902170,1051202
1902170,1031794
1902170,1074701
1902170,174905
1902170,4422
1896874,2218
1896874,1057
1896874,34003
1896874,479471
1896874,43763
1906821,16068
1906821,692627
1906821,5473
1906821,7795
1906821,1685
1906814,9394
1906814,988652
1906814,988280
1906814,394
1906814,1441
1906819,991611
1906819,1129447
1906819,1130936
1906819,1133903
1906819,11431
1906819,720979
1906819,3064
1906819,26112
1906817,743940
1906817,75389
1906817,609
1906817,743306
1906817,80
1906813,16450
1906813,35804
1906813,75909
1906813,11479
1906813,24773
1898727,1010980
1906760,988141
1906810,22418
1906810,989987
1906810,988280
1906810,1012334
1906809,1066278
1906809,1046078
1906809,1044180
1906805,6645
1906805,543
1906805,3422
1906805,342690
1906805,4475
1901654,654107
1901654,17528
1901654,28137
1901654,75389
1901654,3234
1901661,704749
1901661,1011283
1901661,504
1901661,49261
1901661,989313
1906801,3008
1906801,704591
1906801,5473
1906801,385
1906801,707381
1902004,7409
1902004,78
1902004,412
1902004,111473
1902004,1018241
1901928,909453
1901928,3028
1901928,719016
1901928,1012059
1895541,922695
1895541,86679
1895541,919348
1895541,160800
1895541,877
1906797,1003741
1906797,163501
1906797,127452
1887660,987630
1887660,987854
1887660,1011613
1887660,3843
1887660,1004330
1887660,1019759
1887660,1441
1906793,1038194
1906793,1071477
1901371,15900
1901371,12799
1901371,987845
1901371,224
1901371,15672
1906787,711652
1906786,680
1906786,666
1906786,75283
1906786,960
1906786,987777
1906785,711652
1906783,997968
1906783,1013742
1906783,1015958
1906783,1021632
1906782,100
1906782,182622
1906782,86940
1906782,968
1906782,158268
1906776,988842
1906776,26273
1906776,95383
1906776,988104
1906776,75323
1906773,988105
1906773,178199
1906773,988842
1906773,911675
1906773,1229900
1906772,988842
1906772,2373
1906772,102321
1906772,38618
1906772,438229
1899392,167581
1899392,1030910
1899392,100149
1899392,1010980
1898203,90941
1898203,408451
1898203,479248
1898203,3033
1898203,907646
1901121,2164
1901121,84
1901121,740934
1901121,1002180
1886943,1302
1886943,599
1886943,785
1886943,121278
1886943,692627
1901750,98584
1901750,881835
1901750,1673
1901750,8361
1901750,1010981
1901810,7029
1901810,3628
1901810,618
1901810,213611
1901810,809
1898643,29318
1898643,1272
1898643,1013691
1898643,989313
1898643,926541
1898643,1014585
1898675,7975
1898675,461599
1898675,41255
1898675,12917
1898675,33468
1898166,1048831
1898166,138489
1898166,597629
1898166,785
1898166,16676
1898614,394
1898614,9394
1898614,1016086
1898614,24278
1898614,33651
1898653,935866
1898653,1016805
1898653,2885
1898653,321314
1898653,999401
1906771,2905
1906771,568741
1906771,109066
1906771,8677
1906771,911613
1906770,157972
1906770,5782
1906770,486
1906770,597384
1906770,41520
1906764,989644
1906764,988105
1906764,15900
1906764,7577
1906764,899439
1906763,987773
1906763,7409
1906763,12209
1906763,698
1906763,642751
1906756,793777
1906756,323649
1906756,325456
1906756,988280
1906756,993197
1906756,1090892
1906756,1097868
1906756,1103681
1906750,210
1906750,921356
1906750,1011758
1906750,354
1906750,987777
1906751,783505
1906751,642751
1906751,224
1906751,1012059
1906751,987777
1906752,1011283
1906752,182179
1906752,675986
1906752,655011
1906752,1058838
1906752,1085343
1906749,1225727
1906749,1318
1906749,119527
1906749,988829
1906749,204338
1906697,298
1906697,7375
1906697,856364
1906697,545
1906697,7975
1906747,17789
1906747,742823
1906747,721458
1906747,740455
1906747,1024577
1906746,15287
1906746,655882
1906746,1018127
1906746,1083987
1906746,1101255
1906746,924234
1906746,1083338
1906723,2218
1906723,785
1906723,1017592
1906723,1003614
1906723,1012959
1906725,704591
1906725,672026
1906725,1000321
1906725,1018096
1906725,995282
1906725,1652
1906732,93
1906732,5473
1906732,214
1906732,3008
1906732,15438
1906740,988788
1906740,1011637
1906740,1014208
1906740,988105
1906740,342685
1906740,936529
1906740,987989
1906736,1652
1906736,561
1906736,7274
1906736,92
1906707,3008
1906707,1066802
1906707,123417
1906707,10988
1906707,1198
1906735,298
1906735,7375
1906735,75506
1906735,1004211
1906735,988309
1906734,987697
1906734,1010641
1906734,1015202
1906734,379864
1906734,988094
1906651,1044853
1906651,28133
1906651,711652
1906651,615847
1906651,1087034
1906651,1114870
1906651,3466
1906733,1248
1906733,112
1906622,1669
1906622,36401
1906622,1023728
1906622,3719
1906622,3064
1906731,69
1906731,988280
1906731,1080279
1906731,1889
1906731,993241
1906730,1012266
1906730,989639
1906730,987989
1906730,682
1906730,1229861
1906729,29305
1906729,182358
1906722,988
1906722,987901
1906722,617778
1906722,19051
1906722,1821
1906720,7071
1906720,3033
1906720,1025145
1906720,1002191
1906720,53483
1906719,1011609
1906719,30409
1906719,881835
1906719,988842
1906719,654785
1906529,1109706
1906529,1117674
1906529,1147956
1906529,1156259
1906529,1167874
1906529,6294
1906529,53483
1906529,17750
1906529,634501
1906717,1024444
1906717,121
1906717,100
1906717,1075442
1906717,1011582
1906716,1024444
1906716,174
1906716,991137
1906716,354
1906716,121
1906710,84
1906710,987681
1906710,1165
1906710,987690
1906710,987765
1906710,1014795
1906589,381273
1906589,987953
1906589,330803
1906589,29314
1906589,33468
1896658,2218
1896658,1057
1896658,34003
1896658,479471
1896658,43763
1896628,298
1896628,1036
1896628,545
1896628,7375
1896628,711652
1885355,182
1885355,87548
1885355,703638
1885355,1088526
1885355,1046146
1902668,10875
1902668,14751
1902668,298
1902668,2733
1902668,993941
1898596,996651
1898596,1027810
1898596,1074253
1898596,1026801
1898596,1019235
1898393,1011483
1898393,9044
1898393,881835
1898393,126
1898393,988842
1885019,676
1885019,20049
1885019,3637
1885019,721019
1885019,512
1901137,67
1901137,17750
1901137,84
1901137,169
1887516,121
1887516,1056773
1887516,75019
1887516,11026
1901739,445214
1901739,929982
1901739,714157
1901739,1543
1901739,1106394
1901747,169698
1901747,2248
1901747,1023743
1901747,30409
1901747,362234
1901758,394
1901758,988829
1901758,1018348
1901758,704693
1901575,157389
1901575,5948
1901575,11840
1901575,7274
1901575,416858
1901732,637123
1901732,42151
1901732,988540
1901732,987953
1901732,474377
1901771,599
1901771,2407
1901771,58
1901771,1044057
1901771,1005070
1901535,389
1901535,318
1901535,100
1901535,912604
1901535,989445
1884257,5159
1884257,4586
1884257,987854
1884257,1011378
1884257,1011613
1901751,11189
1901751,7409
1901751,4574
1901751,142
1901751,224
1899297,560
1899297,57674
1899297,695
1899297,4905
1899297,1882
1898429,92
1898429,707340
1898429,732798
1898429,1652
1898429,988727
1898546,15900
1898546,898411
1898546,1072163
1898546,1017410
1898546,1017973
1898546,1021828
1898546,1098384
1898546,1177516
1894788,128508
1894788,698228
1894788,379463
1894937,7274
1894937,4891
1894937,6363
1894937,1163892
1894937,1163893
1898592,25618
1898592,743879
1898592,609
1898592,646051
1898592,141351
1898389,1012266
1898389,988842
1898389,35841
1898389,75009
1898389,641473
1898400,635990
1898400,988326
1898400,988842
1898400,991457
1898400,126
1898479,174
1898479,1012266
1898479,738680
1898479,75009
1898479,34453
1906507,627
1906507,780168
1906507,912002
1906507,436597
1906507,660829
1906251,905
1906251,721458
1906251,1014927
1906251,171160
1906251,116771
1906700,1832
1906700,969793
1906700,743949
1906700,770717
1906700,3843
1889071,75389
1889071,705883
1889071,12021
1889071,3644
1889071,609
1906503,320276
1906503,2384
1906503,174
1906503,1002014
1906503,1069174
1906503,1091951
1906503,17750
1906669,988202
1906669,1424
1906669,1139613
1906669,1010126
1906669,1006636
1906698,932317
1906698,19050
1906698,443725
1906698,988280
1906698,549220
1906690,75059
1906690,286
1906690,1016063
1906690,75063
1906690,22918
1906625,1011801
1906625,1652
1906625,1000073
1906625,487
1906625,643494
1906667,10152
1906667,399840
1906667,987777
1906667,1120164
1906667,1120166
1906667,9632
1906611,7975
1906611,41015
1906611,988691
1906611,545
1906611,75323
1906455,359168
1906455,637123
1906455,920153
1906455,1045804
1906455,1038399
1906549,1012692
1906549,408477
1906549,676800
1906549,394
1906549,1190
1906661,988842
1906661,29630
1906661,987989
1906661,445095
1906661,100437
1906550,619
1906550,810
1906550,388037
1906550,1012692
1906550,987696
1906653,103
1906653,67201
1906653,74497
1906653,41
1906653,1000321
1906627,1059003
1906627,1044286
1906627,721458
1906627,1079479
1906627,1094123
1906626,136483
1906626,928273
1906626,844154
1906626,1120164
1906626,1120166
1906555,84
1906555,12711
1906555,2118
1906555,3719
1906555,1419
1906616,1098435
1906616,1040846
1906616,1127643
1906616,1025739
1906616,1133890
1906538,6645
1906538,543
1906538,100
1906538,989033
1906538,991258
1906518,1198
1906518,6237
1906518,916494
1906518,1012239
1906518,1940
1906512,22027
1906512,565578
1906512,991216
1906512,33651
1906512,722252
1906432,160622
1906432,647003
1906432,492615
1906432,337
1906432,988
1906584,5623
1906584,15861
1906584,796
1906584,16981
1906584,171751
1906571,744
1906571,28607
1906571,12383
1906571,139916
1906571,988842
1906559,609
1906559,1017312
1906559,1048245
1906559,1003716
1906559,1002180
1906525,143306
1906525,298
1906525,7375
1906525,987845
1906525,711652
1906542,360532
1906542,699070
1906542,1051
1906542,651
1906548,8955
1906548,2564
1906548,12241
1890016,1940
1890016,609
1890016,7034
1890016,1064
1890016,1001753
1906551,2791
1906541,984771
1906541,933127
1906541,475084
1906541,415529
1906541,666
1906509,121
1906509,75019
1906509,988202
1906509,51011
1906509,1036937
1906466,704591
1906466,160
1906466,721326
1906466,995282
1906466,1652
1900826,7409
1900826,704591
1900826,1011801
1900826,2444
1900826,487
1904757,142
1904757,8
1904757,999079
1904757,13500
1904806,103
1904806,782
1901595,182
1901595,29
1901595,5
1901595,2254
1901595,712
1901540,8
1901540,1998
1901540,184928
1901540,987721
1901540,1590
1901617,3077
1901617,775966
1901617,391585
1901617,831328
1901617,26820
1901655,385
1901655,103
1901655,71
1901655,1014354
1901655,975
1901702,100
1901702,994163
1901702,987827
1901619,1018227
1901619,1029264
1901619,938504
1901619,676676
1901619,193026
1901586,993654
1901586,1165
1901586,942
1901586,48336
1901586,937431
1883420,8
1883420,9224
1883420,512
1883420,389
1883420,5
1898445,75283
1898445,298
1898445,996141
1898445,7626
1898445,1041365
1898465,806
1898465,285
1898465,1043182
1898465,100
1898465,76705
1898490,52314
1898490,192049
1898490,999
1898490,474395
1898490,75019
1898464,806
1898464,285
1898464,325798
1898464,988105
1898464,1128184
1899283,103
1899283,56158
1899283,1043526
1899283,238
1899283,1010993
1906505,394
1906505,393745
1906505,432441
1906505,1985
1906505,24278
1906532,705883
1906532,359129
1906532,1026923
1906532,7163
1906497,545
1906497,472
1906497,1624
1906497,988280
1906497,1018313
1906526,77241
1906526,988540
1906526,989639
1906526,8
1906526,4475
1906523,75389
1906523,75858
1906523,920243
1906511,1051122
1906491,704591
1906491,1011801
1906491,1652
1906491,224
1906491,989644
1906502,988842
1906502,4489
1906502,8677
1906502,182
1906502,75858
1906501,640145
1906501,1043569
1906501,1074115
1906501,1061280
1906501,842607
1906499,99852
