JobId,IndustryId
1896215,34
1902284,20
1884478,20
1899718,16
1899708,30
1899695,20
1899616,30
1899641,29
1899689,23
1899685,31
1903089,42
1903012,31
1903038,10
1889647,33
1889660,33
1904632,13
1904656,47
1889724,29
1904503,30
1904695,40
1904708,5
1904647,33
1886537,30
1886444,30
1886508,30
1904592,29
1904636,12
1904627,42
1896794,30
1881652,26
1893611,29
1893010,46
1880443,43
1896396,1
1899620,30
1885752,30
1899607,42
1899597,16
1899654,30
1882296,9
1899659,30
1899663,42
1883249,30
1894229,13
1902989,31
1902939,32
1904666,20
1904595,14
1904599,14
1904685,49
1904605,29
1904677,20
1889282,40
1888863,31
1896005,5
1895977,5
1895995,1
1881279,43
1881983,40
1882661,43
1896043,20
1896061,42
1895988,5
1895994,29
1896069,23
1896074,29
1896091,9
1896003,19
1896014,19
1896042,20
1896045,30
1896072,9
1896081,6
1896012,40
1896017,2
1896025,30
1878055,7
1895996,5
1896076,25
1882544,30
1896118,30
1896096,34
1896102,3
1896121,30
1895584,12
1895699,30
1895716,14
1881549,13
1881911,25
1882494,24
1882495,24
1895606,5
1895807,2
1895812,16
1877418,46
1895766,14
1881920,30
1895819,19
1882020,16
1895637,13
1895649,42
1895667,16
1895757,42
1895758,40
1895686,32
1895899,16
1895881,34
1896160,32
1896180,45
1882264,42
1895585,11
1902109,42
1902603,40
1902656,30
1902201,25
1902207,25
1895658,26
1895661,11
1895849,42
1880991,36
1895813,25
1881928,30
1904591,42
1847523,25
1904665,11
1904633,46
1904661,34
1904649,13
1904650,40
1904638,20
1904527,16
1904610,30
1904626,20
1904623,16
1899587,49
1899596,30
1885680,30
1899563,34
1899569,30
1899520,30
1902932,20
1899986,19
1883815,25
1896695,5
1896329,42
1896370,47
1880345,20
1893582,30
1856662,34
1904532,47
1904544,29
1904502,13
1890651,40
1887941,9
1904567,29
1890268,29
1904558,20
1899313,47
1899498,20
1899510,16
1902816,25
1889700,30
1899500,40
1882230,46
1880933,20
1893551,20
1893508,15
1904552,20
1904545,16
1904501,16
1904537,9
1904534,26
1904535,30
1904529,8
1904489,42
1904514,30
1904488,25
1893566,30
1899472,5
1899662,25
1899684,29
1899670,30
1902804,19
1903204,15
1903427,22
1903102,31
1904498,33
1904495,25
1899760,30
1888364,3
1879352,42
1886209,13
1886165,13
1899356,43
1899361,43
1899364,43
1899369,43
1899148,23
1902714,24
1893439,30
1896166,20
1893484,19
1879380,31
1767882,13
1890085,5
1904456,15
1904462,40
1904460,42
1904459,42
1904457,42
1889352,30
1896019,13
1896095,29
1896059,1
1895971,29
1883505,46
1896093,34
1896137,30
1893469,40
1893485,19
1884728,32
1895884,42
1882643,30
1895937,31
1895589,25
1877693,17
1878196,19
1898939,42
1899439,29
1899441,23
1899210,12
1899372,20
1899378,42
1899391,29
1904454,42
1887534,31
1901983,21
1904375,13
1904369,42
1904389,1
1904295,42
1904437,30
1904427,28
1904116,30
1904123,30
1904113,12
1904422,12
1904330,16
1888726,13
1882680,18
1902539,20
1889471,9
1889401,9
1902485,14
1902599,9
1902532,38
1897310,30
1885978,42
1884797,13
1899263,16
1885220,37
1895577,40
1899202,37
1899272,19
1899383,30
1899248,42
1899312,16
1904335,34
1904361,30
1904313,39
1904290,15
1885609,30
1885598,30
1890246,25
1904294,20
1904299,40
1904359,13
1904357,13
1904346,42
1904293,30
1904344,30
1879176,15
1893289,19
1893241,25
1882639,14
1895822,30
1895979,20
1895712,31
1895732,18
1895883,20
1892864,30
1885869,25
1902443,15
1885464,19
1899058,9
1899044,33
1898966,19
1899269,2
1899179,9
1895922,14
1878957,31
1881238,46
1899190,24
1899276,19
1899303,42
1899255,49
1885908,40
1899022,30
1896183,2
1904264,47
1904286,19
1904089,16
1904334,40
1904284,46
1891339,20
1904245,11
1904309,8
1886956,30
1904218,49
1902417,13
1902367,34
1885225,20
1902399,31
1902375,30
1902383,16
1889201,9
1902373,34
1902384,34
1902319,16
1902356,16
1899138,34
1899153,19
1893239,14
1899146,29
1899152,19
1899100,26
1895876,40
1895805,30
1895705,32
1895727,46
1879869,19
1904214,20
1904188,20
1904219,25
1904276,30
1904189,46
1904262,15
1904190,30
1904208,42
1904126,13
1904183,34
1904178,8
1904169,15
1904167,34
1904164,15
1904203,47
1904163,15
1904161,12
1882315,13
1895702,42
1882304,13
1895663,36
1893090,13
1896079,25
1879013,30
1903866,20
1904085,38
1904083,38
1899197,15
1886579,42
1895625,37
1895741,40
1895750,40
1895720,20
1895756,30
1893004,38
1881714,9
1892948,20
1904007,47
1904012,47
1887455,9
1904158,16
1904150,9
1904149,16
1902055,19
1904143,2
1904065,16
1881653,31
1881662,30
1895654,31
1881633,30
1895579,16
1895630,49
1892978,30
1893453,20
1892807,9
1904092,40
1903843,14
1904009,30
1904062,49
1887623,23
1889958,30
1895597,20
1893416,8
1904028,9
1904023,9
1887562,30
1890117,1
1890084,37
1904010,27
1887971,1
1904015,9
1890335,9
1890507,9
1903990,19
1895657,30
1895986,30
1903907,20
1903915,24
1903911,10
1895495,26
1901961,8
1901931,13
1902003,30
1902011,15
1902001,45
1901958,8
1901965,8
1895456,30
1895410,16
1895489,16
1895445,30
1895458,41
1895441,20
1901381,11
1901401,7
1901418,1
1901422,25
1901466,14
1787099,20
1901532,1
1899079,25
1887440,25
1895355,25
1878651,13
1895309,34
1880834,9
1895232,1
1720420,9
1880376,42
1894787,30
1894806,16
1894829,30
1894848,5
1894849,5
1880167,13
1895197,34
1895085,12
1895097,31
1895229,13
1880351,2
1880354,13
1895106,29
1894935,46
1894752,32
1880437,40
1894734,30
1895167,46
1895233,13
1895109,26
1895181,31
1895240,5
1895246,30
1894754,30
1894954,42
1895054,15
1894878,31
1895005,38
1895026,5
1880760,29
1895129,29
1894887,5
1894927,13
1894838,31
1878758,13
1894844,46
1894900,12
1880360,42
1894924,32
1894928,25
1894930,9
1894943,1
1894947,29
1894853,42
1894957,9
1895013,1
1895021,8
1878709,12
1901335,5
1903841,13
1895376,18
1895375,18
1895377,18
1894807,30
1876361,32
1903832,19
1895234,42
1895366,46
1895332,1
1880820,32
1895226,8
1895207,25
1895126,14
1895136,25
1903826,13
1898598,31
1880102,1
1895180,20
1877032,13
1895174,11
1895048,15
1893914,25
1895068,25
1903815,46
1898536,40
1903812,20
1903811,40
1894949,23
1895090,42
1895047,42
1895171,20
1895060,42
1895164,19
1892781,30
1877501,37
1894929,46
1894939,25
1893290,42
1894810,16
1894920,46
1903798,23
1895012,46
1878275,14
1894908,23
1886687,30
1900740,13
1901036,30
1901039,16
1900744,16
1886072,14
1900799,9
1900827,47
1900944,13
1886111,14
1900933,8
1886496,34
1894152,37
1894217,31
1879761,30
1880079,30
1894211,13
1894546,34
1894392,2
1894431,1
1894488,26
1894394,7
1894499,45
1894608,16
1894648,46
1894645,42
1894703,46
1878124,5
1894334,25
1878457,18
1894618,16
1894603,25
1894621,32
1877998,13
1894220,34
1894370,14
1894383,30
1894356,25
1894218,13
1894335,1
1894368,16
1900627,16
1900639,25
1900635,25
1900628,33
1901133,11
1886552,34
1900748,8
1900759,28
1901017,11
1894182,40
1894803,42
1894836,30
1894852,9
1894605,42
1894763,42
1898110,40
1880270,13
1880279,19
1894749,38
1894756,30
1894751,30
1894745,32
1880234,15
1903741,20
1895017,46
1894724,16
1903749,40
1880215,42
1894008,15
1894700,20
1886638,14
1886639,14
1880036,30
1880140,32
1893866,42
1894619,20
1894652,31
1894662,13
1894660,21
1894667,19
1884748,14
1887147,46
1894614,32
1880026,2
1894227,13
1878042,18
1894509,15
1894510,29
1894480,14
1894340,40
1879867,27
1894422,32
1894426,13
1894438,30
1894471,7
1879921,26
1897781,20
1878461,13
1894406,13
1894183,25
1894344,16
1879676,21
1894166,20
1894168,20
1894238,8
1894358,20
1894266,32
1894375,25
1900327,42
1900408,13
1900316,14
1900355,15
1900239,29
1900288,23
1900398,13
1900170,19
1896228,16
1900100,5
1900229,43
1900245,13
1900248,30
1900268,29
1900179,9
1900524,10
1900506,30
1900602,45
1885825,29
1900021,31
1900046,30
1900137,16
1900135,16
1900153,16
1900423,46
1900402,13
1900362,15
1900138,24
1900079,16
1900123,31
1886227,42
1893842,42
1893850,30
1893926,24
1893943,42
1893946,42
1893950,38
1893976,44
1894015,31
1893977,15
1894028,42
1894020,31
1894023,40
1893843,2
1893863,1
1893900,7
1893579,30
1875333,35
1878857,25
1893647,8
1893555,42
1893569,30
1893504,23
1893565,13
1893625,37
1893665,30
1893704,16
1893740,5
1893772,30
1893779,30
1893786,17
1893701,30
1893979,30
1894055,20
1893920,30
1893971,42
1893414,29
1893748,43
1893827,30
1879370,8
1893571,42
1893577,34
1893865,13
1877859,25
1894197,20
1894214,19
1894204,10
1894156,5
1897492,28
1894121,35
1894144,43
1894184,15
1894125,8
1894112,24
1903729,15
1880048,30
1894470,30
1894476,13
1894111,20
1903728,15
1903724,20
1894710,34
1893497,32
1903715,20
1894060,28
1893144,30
1894016,31
1893766,17
1893975,30
1903712,25
1893872,45
1893997,30
1900494,29
1897267,2
1878083,15
1893903,32
1893644,2
1900411,1
1900324,14
1893847,16
1893634,40
1893756,21
1893785,32
1893793,42
1893800,30
1893098,10
1893526,14
1893609,13
1893747,20
1893754,18
1893758,30
1893706,2
1896829,30
1893640,25
1876635,13
1893374,47
1899636,13
1883575,44
1899873,15
1899880,15
1899652,40
1899632,44
1899674,1
1884503,9
1884963,9
1882854,9
1899540,27
1899523,38
1884742,30
1899741,30
1899773,9
1899716,30
1899795,31
1899714,30
1899715,25
1899308,38
1899870,47
1899864,31
1893047,47
1893214,11
1878936,17
1893292,15
1893037,30
1893048,37
1893079,10
1893087,10
1893120,16
1893294,30
1892075,40
1892932,19
1893038,13
1878743,15
1892907,13
1892930,30
1892944,10
1878549,13
1892911,13
1892954,40
1893019,24
1734806,1
1893233,13
1893249,34
1893255,13
1893039,30
1875389,35
1878738,9
1899712,30
1893563,30
1892937,25
1893540,40
1893564,30
1893598,5
1893622,20
1893518,31
1893517,28
1894077,29
1893287,31
1893510,20
1894049,33
1893534,25
1896782,16
1877741,16
1903693,14
1903578,25
1874403,30
1893446,31
1893474,25
1876457,24
1903124,30
1903179,1
1903009,5
1893275,29
1893310,30
1893427,14
1893393,42
1877699,40
1893466,19
1893452,19
1892934,15
1889620,42
1903575,31
1903534,30
1903555,45
1903402,35
1903165,36
1903324,30
1903292,30
1893055,47
1878701,46
1893195,31
1893281,43
1736187,40
1874360,28
1893250,34
1893225,24
1893228,41
1893327,14
1893397,16
1879241,13
1902842,5
1903421,30
1902959,8
1903386,30
1903361,24
1903353,36
1901223,37
1903224,37
1886081,2
1903320,19
1886518,40
1893149,12
1893050,16
1878577,39
1878610,42
1882660,30
1903205,32
1886503,16
1903283,8
1902698,20
1903202,19
1902252,37
1889404,37
1903216,16
1893105,42
1893134,29
1893096,12
1892976,12
1893190,19
1893447,30
1902998,25
1903162,6
1903144,20
1903096,42
1903115,30
1903042,15
1893018,32
1893129,31
1892955,32
1893011,20
1903097,35
1903060,1
1902999,1
1893119,14
1893017,37
1892961,13
1893095,16
1893101,10
1903040,40
1903023,13
1886080,29
1899329,30
1899343,13
1899385,30
1899386,30
1899454,27
1880030,19
1884967,30
1886098,29
1898971,40
1884772,47
1885173,13
1885229,2
1899176,25
1873862,25
1898930,20
1899271,30
1885637,30
1885860,42
1884628,31
1886906,23
1898976,38
1899177,46
1899229,42
1899063,33
1885260,30
1898915,26
1899007,13
1885242,39
1885388,23
1898950,1
1902916,13
1902951,10
1902909,33
1902968,1
1902955,16
1902950,20
1902832,42
1897674,30
1893014,24
1878349,20
1892959,32
1901140,47
1896197,25
1902463,8
1902851,2
1899121,13
1902883,30
1877746,35
1877744,35
1892933,30
1892936,30
1902854,8
1902514,15
1892898,15
1892895,13
1892908,16
1892903,34
1878823,15
1893496,26
1895987,42
1902661,9
1902676,42
1884803,21
1902670,14
1902034,30
1902667,42
1902633,44
1901842,10
1902663,30
1902662,42
1902658,48
1902590,42
1895846,3
1902637,3
1902614,42
1902623,30
1902596,30
1902554,1
1902561,20
1895947,42
1902535,43
1886511,8
1885196,2
1902476,25
1902502,15
1889016,44
1888415,30
1888551,30
1902249,46
1902363,1
1902276,42
1881048,15
1902302,23
1902206,15
1902262,20
1902232,20
1888445,40
1883032,29
1902204,13
1902134,20
1896133,37
1902135,46
1902116,40
1887342,42
1902049,21
1902143,16
1895985,30
1902110,8
1902107,30
1902053,28
1882630,30
1892796,15
1878894,1
1892791,30
1892788,30
1902006,25
1901987,14
1892736,30
1892738,30
1892739,30
1892740,30
1892741,30
1877136,13
1898696,10
1898255,20
1898524,13
1898782,8
1891785,14
1895349,37
1901898,29
1901847,42
1901763,30
1901821,25
1901441,8
1901729,40
1901706,13
1901663,42
1901622,10
1894767,30
1901476,26
1901550,30
1901444,5
1901468,14
1901411,14
1901386,31
1897720,15
1897482,29
1897837,16
1900002,20
1901320,30
1901244,14
1894566,16
1880669,16
1901155,42
1901160,25
1901209,9
1901208,19
1901150,16
1900806,46
1901145,19
1894624,9
1880074,38
1901138,19
1893512,15
1901074,30
1901072,9
1900973,14
1894451,30
1901003,47
1900999,30
1900966,16
1898396,29
1886621,42
1900198,9
1900949,9
1900945,9
1900939,9
1900928,29
1900803,40
1900572,5
1900595,21
1894315,7
1900839,1
1880218,42
1880217,42
1894372,34
1900816,25
1900782,26
1900775,18
1900764,30
1900761,30
1900676,42
1900689,28
1900667,16
1900606,11
1893901,34
1900563,13
1900562,40
1900516,19
1900531,15
1900540,13
1900417,31
1900420,31
1900492,40
1900451,15
1900437,34
1900479,15
1899526,20
1898935,23
1900445,29
1900387,13
1900407,1
1893108,20
1900358,31
1899651,23
1900319,33
1900314,15
1900125,16
1900255,40
1893707,14
1900223,40
1900188,1
1900136,25
1900110,32
1893572,23
1900124,29
1900122,21
1900031,15
1900081,8
1900026,13
1900006,40
1899983,8
1896734,5
1884034,42
1899976,20
1899915,37
1899900,20
1899888,13
1898579,7
1899832,47
1899866,30
1899809,13
1899767,14
1899721,13
1899711,8
1884959,9
1885667,9
1899656,42
1899661,24
1899678,30
1893100,2
1876789,45
1881968,46
1899631,42
1899588,8
1899576,19
1899545,1
1899534,11
1899516,49
1877768,9
1899521,8
1899443,13
1899367,25
1899368,16
1899373,25
1899311,34
1899348,16
1899344,30
1899403,30
1899388,30
1899396,30
1899335,1
1886092,29
1899307,43
1899332,16
1899211,5
1899225,19
1899215,19
1898814,16
1897537,25
1899074,30
1878519,46
1885793,30
1899048,15
1898931,21
1878394,42
1878806,42
1885400,2
1884955,1
1899026,30
1898960,43
1898993,40
1898941,20
1898868,23
1898912,39
1898832,15
1898873,30
1898667,10
1898742,10
1898842,15
1884355,40
1898828,9
1878480,31
1878784,13
1877815,15
1895335,30
1895259,42
1894950,15
1895244,13
1895329,16
1898626,15
1898616,25
1898640,1
1898637,30
1852750,20
1898617,13
1898570,1
1898494,29
1898474,8
1898449,1
1898423,42
1898283,46
1898440,30
1898422,43
1898417,20
1898406,30
1883757,9
1898103,42
1898371,30
1898325,24
1898314,1
1898285,26
1898276,46
1894250,7
1894517,15
1894453,15
1898256,20
1898241,9
1898129,19
1892189,37
1898222,44
1898149,12
1898150,5
1898133,25
1897481,42
1898092,42
1898084,25
1883951,42
1897931,20
1895155,30
1897938,25
1897861,40
1896701,15
1897851,42
1897693,48
1897651,25
1897768,19
1897789,42
1897756,43
1897716,30
1897658,30
1897724,15
1893941,42
1897625,11
1897643,40
1897594,16
1894236,32
1897619,42
1897600,30
1897576,20
1897513,26
1879642,42
1896080,34
1897536,8
1897483,34
1897488,30
1897469,24
1897359,29
1897327,25
1897302,1
1896784,25
1897311,23
1897324,23
1895696,2
1897211,47
1897164,1
1882783,34
1882768,2
1882842,1
1882836,2
1882832,34
1897148,14
1897141,15
1897134,25
1897072,1
1897071,1
1896727,14
1896753,14
1897044,14
1897067,1
1897075,30
1897027,29
1896933,16
1896951,30
1893285,30
1893575,30
1896925,15
1896880,12
1896895,25
1896850,47
1896645,2
1896709,40
1896719,40
1896685,16
1880778,15
1896781,34
1896749,21
1896751,42
1896747,33
1896584,37
1880068,28
1896721,20
1896704,40
1896599,37
1896610,42
1896698,9
1896559,30
1896489,29
1896501,12
1894401,26
1896460,33
1888164,31
1896455,20
1895724,30
1895576,25
1896423,15
1896404,45
1896412,30
1896374,30
1896375,30
1896354,24
1896324,23
1896328,29
1896336,13
1896229,24
1880992,5
1896156,25
1896078,11
1895955,10
1896062,42
1896082,9
1879589,47
1895887,47
1896020,9
1895942,25
1881544,13
1895909,30
1895901,20
1895714,23
1895628,2
1881780,20
1895639,40
1895571,34
1895565,24
1895419,15
1895399,27
1895357,31
1895295,30
1880635,15
1895120,9
1895156,20
1895149,20
1880809,15
1895018,34
1894955,42
1895081,30
1895059,20
1894860,25
1894936,13
1880358,42
1894796,30
1894793,11
1894663,32
1894588,40
1894490,42
1894460,42
1894569,30
1894473,13
1894533,40
1880122,40
1894527,23
1879764,1
1894396,20
1893998,20
1879853,40
1894269,30
1894246,30
1879508,30
1894150,26
1894240,20
1894225,9
1894159,30
1894130,42
1894137,47
1893875,31
1894128,29
1894123,44
1894116,16
1894022,26
1894043,25
1893944,38
1893700,42
1893923,29
1893888,19
1893822,30
1893860,40
1893936,47
1893788,20
1893841,40
1893835,40
1893831,40
1893826,40
1893798,13
1893802,13
1893730,16
1893664,12
1893719,16
1893641,20
1893626,30
1893549,12
1893361,40
1893465,42
1893488,20
1893477,11
1893460,30
1893333,29
1893266,2
1893407,20
1893394,20
1893389,20
1893380,20
1893367,20
1893362,20
1893321,19
1893114,5
1893088,16
1893246,31
1893262,30
1893194,23
1892983,8
1893124,20
1893103,42
1893063,29
1892775,40
1892904,30
1892960,30
1892938,15
1892902,2
1892822,20
1892749,20
1907230,40
1907237,46
1907234,46
1907226,2
1907233,1
1907205,15
1907219,22
1907225,31
1907224,30
1907223,34
1907222,5
1907221,5
1907186,42
1907162,31
1907191,23
1907192,42
1907215,15
1907213,46
1907206,27
1907207,30
1907204,23
1907203,47
1907098,20
1907112,46
1907202,15
1907201,47
1907175,20
1904105,1
1904154,14
1904156,14
1904228,13
1906351,36
1902389,33
1902148,42
1902268,42
1902215,29
1902378,42
1902260,29
1902257,29
1902265,30
1898983,11
1899103,13
1899014,5
1899094,13
1899098,13
1896679,42
1879671,13
1907113,28
1907199,42
1907198,47
1907197,20
1907120,20
1907195,42
1907190,9
1907189,16
1907164,13
1907187,14
1907180,39
1907183,42
1907184,47
1907170,12
1907107,13
1907169,28
1907168,9
1907161,9
1907166,30
1907157,5
1907138,20
1907119,47
1907148,32
1907146,31
1907144,35
1907125,47
1905758,20
1886870,30
1898829,46
1907142,13
1907140,13
1907135,34
1907130,47
1902313,42
1902279,19
1902267,19
1902253,40
1902291,19
1902146,25
1899746,42
1904125,19
1904114,30
1900768,19
1898924,13
1899020,20
1899025,36
1898209,16
1898284,18
1907132,31
1907073,42
1907108,40
1907128,8
1907109,19
1907126,49
1907124,34
1892194,30
1907114,40
1907099,20
1892416,13
1891967,12
1898797,47
1898809,16
1907069,26
1907071,26
1907106,16
1907105,47
1907104,29
1907103,16
1907102,34
1907101,42
1907100,30
1907095,40
1907097,42
1907096,12
1907091,29
1907092,30
1906959,47
1907087,29
1907086,29
1907085,19
1907081,30
1907083,25
1907082,1
1892339,13
1891304,23
1892573,18
1907027,31
1907053,39
1907058,32
1907045,20
1907074,13
1907072,25
1907070,25
1907068,19
1907066,25
1898175,17
1900693,13
1899549,30
1889068,13
1906241,5
1902390,13
1903972,26
1904004,46
1904067,15
1902171,13
1902176,16
1902125,2
1902141,5
1902166,43
1902173,5
1902122,2
1902196,30
1898155,25
1898840,46
1898855,15
1898954,42
1899434,9
1907065,30
1907060,29
1907064,29
1907056,25
1907055,30
1907054,47
1907052,27
1907048,42
1907047,20
1907030,30
1892387,13
1907037,29
1907043,29
1907032,32
1906999,13
1906996,40
1907022,24
1906992,5
1907017,46
1907014,30
1907011,24
1907005,9
1907006,24
1907003,34
1891353,30
1906954,13
1906998,20
1891151,11
1902168,30
1902665,13
1902787,34
1903987,4
1898836,14
1898890,9
1898896,25
1898065,33
1898097,42
1896321,33
1883040,42
1904272,42
1891559,46
1906988,20
1906986,30
1906984,30
1906981,30
1906975,30
1906971,47
1906979,35
1892445,46
1906974,13
1906970,13
1906953,14
1906931,13
1906965,20
1906967,9
1906963,42
1902023,48
1906962,20
1903992,20
1899223,30
1899833,19
1898825,23
1904423,15
1901974,23
1902504,35
1903977,4
1906331,12
1902203,9
1906952,30
1906941,12
1906951,37
1906945,29
1906946,46
1906937,9
1906936,13
1906934,30
1906928,23
1904273,15
1906908,1
1906909,30
1906901,40
1897698,16
1906889,16
1906887,20
1906888,16
1906886,20
1897770,13
1902082,16
1898002,25
1898003,25
1903619,43
1896130,40
1882144,40
1903487,9
1886985,42
1902039,4
1903558,30
1904153,9
1906880,30
1906879,42
1883371,30
1882010,25
1905474,40
1906878,21
1900340,28
1897804,40
1897853,19
1897874,20
1895867,34
1881334,46
1906877,30
1906872,1
1899752,9
1906871,1
1900270,19
1900273,46
1897562,30
1903732,44
1903733,44
1903734,44
1905135,20
1902798,34
1902948,42
1900225,15
1905782,23
1898793,30
1895710,9
1897653,20
1903877,46
1898759,1
1898767,30
1898770,5
1898744,37
1898750,30
1898776,40
1898738,16
1900094,5
1904099,40
1898794,30
1895666,1
1881615,9
1905866,47
1900048,33
1897471,30
1897712,36
1906102,14
1906861,15
1906856,1
1906855,1
1902597,44
1902727,44
1902726,44
1902755,44
1902729,44
1902739,44
1906850,47
1882746,30
1897415,42
1906848,25
1902639,44
1899857,30
1897227,30
1897045,30
1896881,40
1897203,42
1905953,20
1906837,28
1899706,14
1899781,16
1901988,30
1906839,34
1898757,31
1898754,31
1905145,9
1902328,25
1906835,28
1901404,8
1899623,37
1901968,42
1898574,14
1898526,34
1898621,31
1898624,25
1898627,34
1898629,18
1898635,9
1898668,1
1898532,30
1898348,1
1898580,20
1898593,32
1898603,17
1898659,24
1898671,32
1898662,13
1898670,16
1898178,40
1898676,30
1898677,34
1898679,25
1881568,1
1898291,30
1898299,48
1898312,11
1898315,18
1898212,2
1898223,1
1898225,2
1898228,15
1898239,20
1898240,16
1903759,30
1903828,18
1903754,46
1903755,15
1903761,5
1903763,30
1898497,21
1898645,1
1898647,6
1883498,30
1898576,14
1898582,42
1898683,30
1898691,16
1898693,44
1898080,31
1898081,34
1898085,12
1898089,24
1898090,21
1898096,19
1898107,30
1898118,37
1898123,40
1898124,30
1898127,16
1898132,1
1898138,14
1898147,29
1898159,40
1898164,16
1898168,40
1898191,30
1898202,1
1898360,30
1898361,29
1898367,9
1898369,9
1898421,28
1883857,13
1898332,15
1898342,40
1898345,1
1898353,19
1898385,31
1898347,1
1898359,20
1898425,13
1898430,16
1898358,28
1898372,8
1898380,34
1898382,31
1898405,30
1898680,1
1898682,1
1898684,30
1898694,16
1898661,13
1898156,16
1898171,13
1898183,20
1898199,30
1896056,33
1898231,19
1898401,25
1898538,2
1898551,21
1898456,30
1898476,19
1883738,11
1898454,30
1898461,8
1898468,22
1898179,17
1898193,42
1898211,20
1898313,13
1898169,17
1898174,30
1898264,1
1898274,31
1898282,30
1898265,40
1898260,46
1898307,16
1898287,16
1898165,11
1898151,30
1883775,9
1906828,30
1906827,30
1906826,30
1906823,30
1906825,40
1902158,43
1902170,40
1896874,16
1906821,2
1906814,46
1906819,30
1906817,13
1906813,43
1898727,31
1906760,13
1906810,43
1906809,13
1906805,1
1901654,13
1901661,13
1906801,2
1902004,15
1901928,42
1895541,37
1906797,2
1887660,42
1906793,30
1901371,30
1906787,29
1906786,30
1906785,29
1906783,39
1906782,17
1906776,9
1906773,34
1906772,15
1899392,13
1898203,31
1901121,31
1886943,34
1901750,40
1901810,16
1898643,5
1898675,37
1898166,16
1898614,46
1898653,24
1906771,31
1906770,15
1906764,35
1906763,29
1906756,30
1906750,30
1906751,20
1906752,30
1906749,30
1906697,21
1906747,30
1906746,30
1906723,15
1906725,40
1906732,18
1906740,18
1906736,40
1906707,5
1906735,42
1906734,2
1906651,49
1906733,1
1906622,29
1906731,30
1906730,3
1906729,19
1906722,27
1906720,20
1906719,26
1906529,16
1906717,29
1906716,29
1906710,42
1906589,25
1896658,16
1896628,15
1885355,30
1902668,34
1898596,16
1898393,46
1885019,14
1901137,23
1887516,47
1901739,29
1901747,29
1901758,30
1901575,19
1901732,29
1901771,34
1901535,30
1884257,13
1901751,30
1899297,43
1898429,43
1898546,14
1894788,12
1894937,14
1898592,13
1898389,46
1898400,46
1898479,9
1906507,28
1906251,40
1906700,2
1889071,19
1906503,28
1906669,30
1906698,30
1906690,30
1906625,9
1906667,46
1906611,42
1906455,2
1906549,30
1906661,27
1906550,30
1906653,15
1906627,30
1906626,46
1906555,30
1906616,13
1906538,27
1906518,13
1906512,13
1906432,46
1906584,47
1906571,30
1906559,13
1906525,27
1906542,20
1906548,30
1890016,13
1906551,31
1906541,20
1906509,46
1906466,42
1900826,19
1904757,40
1904806,40
1901595,30
1901540,19
1901617,30
1901655,42
1901702,30
1901619,21
1901586,15
1883420,31
1898445,49
1898465,30
1898490,21
1898464,30
1899283,40
1906505,20
1906532,13
1906497,26
1906526,16
1906523,21
1906511,1
1906491,30
1906502,30
1906501,30
1906499,30
1906468,30
1906487,40
1906486,40
1906485,39
1906483,19
1906482,29
1905409,42
1906180,13
1906473,30
1906444,11
1906471,31
1906463,29
1906461,5
1906429,35
1906460,29
1879612,32
1906435,15
1906436,15
1906434,19
1901426,13
1901446,40
1906454,20
1890898,42
1906439,5
1906443,16
1906447,30
1906446,42
1906433,5
1906297,29
1906118,40
1906131,40
1906441,1
1906293,36
1906423,42
1906430,1
1906357,49
1906428,5
1906366,13
1906385,13
1906426,37
1906425,29
1906420,30
1906422,34
1906421,37
1906375,9
1906419,15
1906418,19
1906416,19
1906414,30
1906412,19
1906323,15
1906410,19
1906409,36
1906408,19
1906407,30
1906189,46
1898115,42
1901869,30
1901471,8
1901410,40
1901495,30
1898344,9
1906362,30
1906401,19
1906400,15
1906402,20
1906374,31
1906397,19
1906150,40
1906396,19
1906378,16
1906392,20
1906391,13
1906387,13
1906384,13
1906264,46
1906379,13
1906377,5
1906373,40
1906275,30
1906371,19
1906369,5
1906367,20
1906368,19
1906360,20
1906178,40
1906364,12
1906365,27
1906358,27
1906355,15
1906352,1
1906350,19
1906342,13
1906341,20
1903782,16
1906339,49
1906338,46
1906337,40
1906334,44
1898257,13
1901226,1
1901329,40
1901398,42
1901416,15
1901459,29
1903777,30
1897494,20
1900881,23
1898217,29
1906333,27
1906332,14
1906330,15
1906265,13
1905617,20
1906329,1
1906322,30
1906302,37
1906324,3
1906320,1
1906304,47
1906303,36
1906298,36
1906299,21
1897722,1
1897748,26
1897755,43
1897670,10
1897706,15
1897818,30
1897719,24
1880492,35
1881216,15
1882233,15
1883046,40
1882205,31
1897572,22
1897551,20
1903736,1
1897502,30
1897512,42
1897526,42
1897496,15
1897503,34
1897510,34
1897522,42
1897984,13
1897987,30
1898010,46
1898018,42
1883265,1
1897443,2
1897524,1
1897527,44
1897442,2
1897478,19
1882154,30
1897479,30
1897495,42
1897500,30
1897507,47
1897509,42
1897525,42
1897521,42
1897973,9
1897975,30
1897977,30
1897959,13
1898013,9
1898025,16
1897621,24
1897677,30
1897679,30
1897680,25
1897684,25
1897697,5
1897699,5
1897757,13
1897765,34
1897772,30
1897776,34
1897793,18
1897803,34
1897812,45
1897813,45
1897814,45
1897815,44
1307473,13
1897895,5
1897176,49
1897870,19
1897876,22
1897879,46
1897905,30
1882209,30
1897843,46
1882703,30
1897883,13
1897890,14
1897903,40
1897919,16
1897929,13
1897807,40
1897850,20
1897858,20
