CompanyId,CompanyName,CompanyLogo,Address
102482,Công Ty Cổ Phần Tư Vấn Đầu Tư Và Phát Triển Kiến Trúc I.d.e.a,https://images.vietnamworks.com/pictureofcompany/47/10384931.png,Tầng 4- Số 22 Trần Kim Xuyến- P. Yên Hòa- Q. Cầu Giấy - TP. Hà Nội
1177,Willis Towers Watson Insurance Broker,https://images.vietnamworks.com/pictureofcompany/ca/11223495.png,"37 Ton Duc Thang, Dist 1, HCMC - Branch: 16 Phan Chu Trinh St., Hoan Kiem Dist., Hanoi"
54612,Endava Việt Nam,https://images.vietnamworks.com/pictureofcompany/d4/11315222.jpg,"No. 9 – 11 Dong Da street, ward 2, Tan Binh district, Ho Chi Minh city"
211108,Công Ty Hunter Douglas Indochina,https://images.vietnamworks.com/pictureofcompany/3f/10903299.png,"Lầu 6, Tòa Nhà Centre Point, 106 Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, Tp. HCM."
193009,Eurowindow Holding,https://images.vietnamworks.com/pictureofcompany/59/11176232.png,"Tòa nhà Eurowindow Office Building ở số 2 Tôn Thất Tùng, Đống Đa, Hà Nội"
104721,Chicilon Media,https://images.vietnamworks.com/pictureofcompany/5b/11100928.png,"Floor 17, Vietcombank Tower, No 05 Me Linh Square, Ben Nghe Ward, Dist.1, HCMC"
341598,Công Ty Cổ Phần Thương Mại Và Công Nghệ TST Việt Nam,https://images.vietnamworks.com/pictureofcompany/30/11256825.png,"Hà Đông, Hà Nội"
315951,Công Ty TNHH Việt Nam CAMCOM,https://images.vietnamworks.com/pictureofcompany/16/11213661.png,"Tầng 11, Văn phòng 2- Dự án Sunsquare, Số 21 Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam"
352116,Công ty CPPT & ĐT Xây dựng VinCons,https://images.vietnamworks.com/pictureofcompany/5a/11201499.png,"Tầng 10, VP TechnoPark, Vinhomes Ocean Park, Gia Lâm, Hà Nội"
322774,Công ty TNHH Mathpresso Việt Nam,https://images.vietnamworks.com/pictureofcompany/ce/11128452.png,"Coninco Tower, 4 Ton That Tung, Dong Da, Ha Noi"
373543,Denetron International (S) Pte Ltd,https://images.vietnamworks.com/pictureofcompany/d4/11193037.png,Hồ Chí Minh
281215,1C Vietnam LLC,https://images.vietnamworks.com/pictureofcompany/ad/11128553.png,"21st floor, Century Tower, TTTM Times City, số 458 Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội"
402256,CÔNG TY CỔ PHẦN NĂNG LƯỢNG VINENERGO,https://images.vietnamworks.com/pictureofcompany/83/11372394.png,"Tòa văn phòng Symphony, Đường Chu Huy Mân, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Quận Long Biên, Thành phố Hà Nội, Việt Nam"
344825,Slp Vietnam,https://images.vietnamworks.com/pictureofcompany/ef/11154809.png,"Saigon Centre, Tower 1, 65 Le Loi, Ben Nghe Ward, District 1, HCMC"
162848,Công Ty Cổ Phần Thương Mại AICA HPL,https://images.vietnamworks.com/pictureofcompany/3d/11192202.png,"Tầng 4, tòa nhà Intracom, 82 Dịch Vọng Hậu, P. Dịch Vọng Hậu, Q. Cầu Giấy, Hà Nội"
249762,Công Ty TNHH A-Sung International VINA,https://images.vietnamworks.com/pictureofcompany/d4/11334452.jpg,"06th Floor, 3D Building, No 3 Duy Tan Street, Dich Vong Hau Ward, Cau Giay District, Hanoi City, Vietnam"
275872,Công Ty TNHH Viterra Việt Nam,https://images.vietnamworks.com/pictureofcompany/d4/11169997.png,"Mplaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, TP HCM"
350068,Công Ty TNHH Dịch Vụ Vận Tải Sinh Thái Vinbus,https://images.vietnamworks.com/pictureofcompany/9c/11087188.png,"Depot VinBus, Lô GS P03 - KĐT Vinhomes Smart City, Ngã tư Tây Mỗ Đại Mỗ, Nam Từ Liêm, Hà Nội"
22837,Yamaha Motor Parts Manufacturing,https://images.vietnamworks.com/pictureofcompany/ab/10338295.png,Lot G1-G2 Thang Long Industrial Park - Dong Anh - Hanoi
28766,Hilti Vietnam Company Limited,https://images.vietnamworks.com/pictureofcompany/5f/11197767.png,"Ground floor, Lao Dong News Building, 198 Nguyen Thi Minh Khai Street, Ward 6, District 3, HCMC."
251093,Nghi Son Refinery And Petrochemical LLC – Vietnam,https://images.vietnamworks.com/pictureofcompany/06/11129299.png,"Nghi Son Economic Zone,Tinh Gia District, Thanh Hoa Province"
315919,Công Ty TNHH ABB Automation And Electrification (Việt Nam),https://images.vietnamworks.com/pictureofcompany/c3/11030780.png,"Tầng 19, Toà nhà Friendship, Số 31 Đường Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam"
292598,Công Ty TNHH Nova Buildings Việt Nam,https://images.vietnamworks.com/pictureofcompany/6c/10669937.png,"Bien Hoa, Vietnam"
265257,DKO Architecture Việt Nam,https://images.vietnamworks.com/pictureofcompany/ac/11129443.png,"Room L10-08A, 10th Floor, Vincom Center Dong Khoi, 72 Le Thanh Ton, Ben Nghe Ward, District 1, HCMC"
355794,CÔNG TY CỔ PHẦN CAPELLA GROUP,https://images.vietnamworks.com/pictureofcompany/ed/11098167.png,"Tòa nhà Samsora 105 Chu Văn An, Hà Đông, Hà Nội"
209300,Knauf Vietnam,https://images.vietnamworks.com/pictureofcompany/76/11265929.png,"Floor 7, Habour View Building, 35 Nguyen Hue Street, Dist 1, HCM City"
316769,Công Ty TNHH Thương Mại Quốc Tế BlueStars Việt Nam,https://images.vietnamworks.com/pictureofcompany/53/10883072.png,"Tầng 3, Tầng 4 & Tầng 5, Tòa Hợp Phát, Số 72, Đường Nguyễn Văn Tuyết (ngõ 298 Tây Sơn cũ), Đống Đa, Hà Nội"
331768,Vietnamworks' Client,https://images.vietnamworks.com/img/company-default-logo.png,Hồ Chí Minh
225876,Công Ty Cổ Phần Khoáng Sản Công Nghiệp Yên Bái (Ybm),https://images.vietnamworks.com/pictureofcompany/68/11199094.png,"A60, Khu A,Khu3Ha, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội"
41689,Công Ty TNHH Phát Triển Kĩ Thuật Việt Nam(VTD),https://images.vietnamworks.com/pictureofcompany/19/11125453.png,"160 Trần Bình, Mỹ Đình 2, Nam Từ Liêm, Hà Nội"
239162,Mektec Manufacturing Corporation (Vietnam) Ltd.,https://images.vietnamworks.com/pictureofcompany/f2/11333370.png,"Plot K-3&4, Thang Long Industrial Park II, Di Su Commune, My Hao District, Hung Yen Province, Vietnam."
184421,Tập Đoàn Giáo Dục Và Đào Tạo Quốc Tế Đại Tây Dương - Atlantic Group,https://images.vietnamworks.com/pictureofcompany/ff/11126504.png,"33 Lac Trung, Hai Ba Trung, Hà Nội"
463,VUS - The English Center,https://images.vietnamworks.com/pictureofcompany/0d/11368335.png,"Anh Văn Hội Việt Mỹ VUS - Trụ Sở Chính, Đường Nguyễn Thị Minh Khai, Pham Ngu Lao, District 1, Ho Chi Minh City, Vietnam"
355931,Công Ty CP Tập Đoàn TLC Việt Nam,https://images.vietnamworks.com/pictureofcompany/f6/11270346.png,"Lô CN8.1, đường D4, KCN Châu Sơn, TP Phủ Lý, Hà Nam"
403404,CÔNG TY CỔ PHẦN XÂY DỰNG LIÊN VIỆT TIẾN,https://images.vietnamworks.com/pictureofcompany/d4/11377764.jpg,"368 Tôn Đức Thắng, Phường Hoà Minh, Quận Liên Chiểu, TP Đà Nẵng, Việt Nam"
69308,Hyundai Thành Công Việt Nam (Hyundai.thanhcong.vn),https://images.vietnamworks.com/pictureofcompany/db/11372608.png,"Thành Công Tower, 79 Dịch Vọng Hậu, Cầu Giấy, Hà Nội"
383781,Công Ty TNHH TMDV An Phúc Thịnh,https://images.vietnamworks.com/pictureofcompany/d4/11246318.jpg,"84 - 86 Nguyễn Thị Thập, Khu đô thị Him Lam, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam"
389005,Công Ty TNHH Jj-Lapp Việt Nam,https://images.vietnamworks.com/pictureofcompany/29/11282390.png,.
341896,Công Ty Cổ Phần Giải Pháp Gene,https://images.vietnamworks.com/pictureofcompany/69/11176892.png,186-188 Nguyễn Duy Dương P2 Q10
336179,Alibaba Group,https://images.vietnamworks.com/pictureofcompany/2f/11020443.png,"Becamex Tower10F 230 Đại lộ Bình Dương, Phú Hoà, Thủ Dầu Một, Bình Dương 821000"
310030,Shinhan Securities Vietnam,https://images.vietnamworks.com/pictureofcompany/d8/11146057.png,"Tầng 18, Toà nhà The Mett, 15 Trần Bạch Đằng, P. Thủ Thiêm, TP. Thủ Đức, HCM"
196300,Công Ty Cổ Phần Công Nghiệp KIMSEN,https://images.vietnamworks.com/pictureofcompany/82/11126636.png,"Khu công nghiệp Yên Phong, xã Long Châu, huyện Yên Phong, tỉnh Bắc Ninh"
6091,United Nations International School of Hanoi,https://images.vietnamworks.com/pictureofcompany/6a/11348576.png,"G9 Ciputra, Phu Thuong, Tay Ho, Hanoi"
355987,Odoo HK Limited,https://images.vietnamworks.com/pictureofcompany/7e/11114318.png,"32/F, 118 Connaught Road West, Sai Ying Pun, Hồng Kông"
183320,Freyssinet Viet Nam Co.Ltd,https://images.vietnamworks.com/pictureofcompany/f3/10269017.png,"Head Office: No.11 Tran Hung Dao, Hoan Kiem, Ha Noi"
833,FORD Vietnam Limited,https://images.vietnamworks.com/pictureofcompany/62/11077099.png,"Human Resources Department - Ford Vietnam Limited, 6th floor, 23 Phan Chu Trinh, Hanoi/ Haiduong Assembly Plant, Tu Minh – Hai Duong"
32554,"Melchers Vietnam Co., Ltd",https://images.vietnamworks.com/pictureofcompany/d8/11029289.png,"4th Fl., 58 Dong Khoi Street, District 1, HCMC"
277567,Công Ty Cổ Phần Vinpearl,https://images.vietnamworks.com/pictureofcompany/ae/10756230.png,"Văn phòng Symphony, Đường Chu Huy Mân, Khu đô thị Vinhomes Riverside, Long Biên, Hà Nội"
176818,Công Ty Cổ Phần Thương Mại Tràng An- Việt Nam,https://images.vietnamworks.com/pictureofcompany/7d/10151083.gif,"Số 27 Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
137042,"Vinataba-Philip Morris Limited, HCMC Branch",https://images.vietnamworks.com/pictureofcompany/a6/10231427.jpg,"11th Floor, The Metropolitan, 273 Dong Khoi Street, D1, HCMC"
34511,Ngân Hàng TMCP Công Thương Việt Nam (VietinBank),https://images.vietnamworks.com/pictureofcompany/58/10395466.png,Trụ sở chính Ngân hàng Công thương Việt Nam số 108 – Trần Hưng Đạo  - Hoàn Kiếm - Hà Nội
368594,Công Ty TNHH Tofflon (Việt Nam),https://images.vietnamworks.com/pictureofcompany/4d/11161492.png,"7th Floor, PDD Office Building, 162 Pasteur Street, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam"
397663,Công Ty TNHH Seah M&S Việt Nam,https://images.vietnamworks.com/pictureofcompany/d9/11347015.png,
340238,Công Ty TNHH Công Nghiệp TruAire Việt Nam (TAVN),https://images.vietnamworks.com/pictureofcompany/7f/11241300.png,"KCN Nhơn Trạch I, Xã Phú Hội, Huyện Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam"
165485,Gloria Jeans Vietnam,https://images.vietnamworks.com/pictureofcompany/d4/11228570.jpg,"Room 16.02, level 16, IPC Tower 1489 Nguyen Van Linh. Tan Phong ward. District 7. HCM city"
400888,"WSC GLOBAL FORWARDING VIETNAM CO.,LTD",,
316203,Công Ty TNHH Sungrow Power (Việt Nam),https://images.vietnamworks.com/pictureofcompany/79/10922484.png,"Tòa nhà Lotte Center, số 54 Liễu Giai, Phường Cống Vị, Quận Ba Đình, Hà Nội"
348678,Công Ty TNHH MTV Logistics Viettel,https://images.vietnamworks.com/pictureofcompany/c6/11069039.png,"Viettelpost Center – Km12, QL32, P. Minh Khai, Q. Bắc Từ Liêm, TP. Hà Nội"
337307,CÔNG TY TNHH SẢN PHẨM TIÊU DÙNG TOSHIBA VIỆT NAM,https://images.vietnamworks.com/pictureofcompany/db/11211350.png,"Lầu 17, Centec Tower, 72-74 Nguyễn Thị Minh Khai, P. Võ Thị Sáu, Q.3, Tp.HCM"
294813,TDCX Thailand,https://images.vietnamworks.com/pictureofcompany/d3/11129434.png,"United Center Building,  323 Silom Road, Bangrak,  Bangkok 10500, Thailand"
205239,Camso Việt Nam,https://images.vietnamworks.com/pictureofcompany/71/11245851.png,"05 VSIP II-A, Street 23, Vietnam Singapore Industrial Park II-A, Tan Uyen Town, Binh Duong Province, Vietnam"
118509,"INOUE Rubber Vietnam CO., LTD.",https://images.vietnamworks.com/pictureofcompany/25/10781930.png,Phú Nhi - Thanh Lâm - Mê Linh - Hà Nội
291900,Công Ty TNHH Đầu Tư Phát Triển Hải Đăng,https://images.vietnamworks.com/pictureofcompany/bc/11107348.png,"Khu ĐT The Manor Central Park, Nguyễn Xiển, Hoàng Mai, Hà Nội"
195483,Công Ty TNHH Lock&Lock HCM,https://images.vietnamworks.com/pictureofcompany/14/11116309.png,"Lầu 9, Số 77 Hoàng Văn Thái, Phường Tân Phú, Quận 7, TPHCM"
1261,HSBC Vietnam,https://images.vietnamworks.com/pictureofcompany/05/11125993.png,"The Metropolitan, 235 Dong Khoi Street, District 1, HCMC"
228802,KDDI Vietnam - HCM GNOC (Ho Chi Minh Global Network Operations Center),https://images.vietnamworks.com/pictureofcompany/7a/11365030.png,"5th Floor, QTSC Building 9, Road No.3, Quang Trung Software City (QTSC), Tan Chanh Hiep Ward, District 12, HCM City"
303239,Công Ty Cổ Phần Thương Mại Cơ Điện Lạnh Hồng Phúc,https://images.vietnamworks.com/pictureofcompany/d4/11265914.jpg,
301409,Công Ty TNHH Granford,https://images.vietnamworks.com/pictureofcompany/57/11338212.png,"Nguyễn Cơ Thạch,  Phường An Phú Lợi, Quận 2"
109141,Vietnam Australia International School (Vas),https://images.vietnamworks.com/pictureofcompany/e7/10806573.png,"594 Ba Thang Hai Street, District 10, Ho Chi Minh City"
98869,"Shindengen Vietnam Co., Ltd",https://images.vietnamworks.com/pictureofcompany/41/11125224.png,"Khu Công nghiệp Thăng Long II, Yên Mỹ, Hưng Yên"
42018,"TOSY Robotics Manufacturing Co., Ltd",https://images.vietnamworks.com/pictureofcompany/70/11174647.png,"Tầng 4, tòa Starcity, 23 Lê Văn Lương, Thanh Xuân, Hà Nội"
402144,CÔNG TY TNHH XUẤT NHẬP KHẨU SANG TRỌNG,https://images.vietnamworks.com/pictureofcompany/d4/11371897.jpg,"59/1 ấp Tuyền Lân, Xã Bà Điểm, huyện Hóc Môn, Tp HCM"
391887,NEO GLS VIETNAM,https://images.vietnamworks.com/pictureofcompany/f9/11370550.png,"Lầu 2, Số 27-29 Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Tp.HCM"
340999,Chi Nhánh Phân Phối Miền Bắc – Công Ty TNHH Đầu Tư & Thương Mại Thiên Hải,https://images.vietnamworks.com/pictureofcompany/0c/11016521.png,"Số 82 Ngõ 203, Hoàng Quốc Việt, Cầu Giấy, Hà Nội"
65432,Tập Đoàn Dệt May Việt Nam,https://images.vietnamworks.com/pictureofcompany/d1/10962373.png,"524 Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội"
2332,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,https://images.vietnamworks.com/pictureofcompany/39/11284023.png,"19th – MB Building,18 Le Van Luong Str., Cau Giay Dist. Hanoi, Vietnam"
136534,Unigen Vietnam Hanoi Co.Ltd,https://images.vietnamworks.com/pictureofcompany/43/11125977.png,"No. 11, Street 8, VSIP Bac Ninh, Phu Chan, Tu Son, Bac Ninh"
313859,Công Ty TNHH Ariston Industrial Việt Nam,https://images.vietnamworks.com/pictureofcompany/bd/11238677.png,"TS3 Tien Son IZ, Dong Nguyen Ward, Tu Son city, Bac Ninh Province"
352346,Concentrix,https://images.vietnamworks.com/pictureofcompany/94/11342195.png,"Quang Trung Software Park, District 12"
261605,"Toyota Industrial Equipment Vietnam Co., LTD",https://images.vietnamworks.com/pictureofcompany/a9/11358050.png,"Lô đất số A-1 và A-2, Khu công nghiệp Thăng Long II, Xã Liêu Xá, Huyện Yên Mỹ, Tỉnh Hưng Yên, Việt Nam"
249368,Daewoo E&C VINA,https://images.vietnamworks.com/pictureofcompany/47/11128384.png,"H3-CCV1 Building, Starlake New town, Xuan Tao Ward, Bac Tu Liem District, Hanoi City, Vietnam"
363226,Công Ty TNHH Quảng Cáo Yomarker Yomarker Advertising Company Limited,https://images.vietnamworks.com/pictureofcompany/c1/11132156.png,"47/42/22A Bùi Đình Túy, Phường 24, Bình Thạnh"
7656,Công Ty TNHH Khí Công Nghiệp Messer Việt Nam,https://images.vietnamworks.com/pictureofcompany/88/10882276.png,"Thị trấn An Dương, huyên An Dương, thành phố Hải Phòng"
312067,Công Ty Cổ Phần Giáo Dục Bảo An - The IELTS Workshop,https://images.vietnamworks.com/pictureofcompany/ca/10905778.png,"Số 20 ngõ 56 Võ Văn Dũng, Đống Đa, Hà Nội"
388596,Công Ty Cổ Phần Cơ Điện Himep,https://images.vietnamworks.com/pictureofcompany/d4/11281875.jpg,"Tầng 3, tòa nhà Ecolife Capitol, số 58 Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội"
171066,Fluid Power And Controls,https://images.vietnamworks.com/pictureofcompany/4b/10282084.png,"29 Street No. 2, Vietnam Singapore Industrial Park, Thuan An, Binh Duong"
262451,Công Ty TNHH CP DHU,https://images.vietnamworks.com/pictureofcompany/eb/10917169.png,"Tầng 4, Tòa nhà 101 Láng Hạ, Đống Đa, Hà Nội"
191798,Tập Đoàn Apec (Apec Group),https://images.vietnamworks.com/pictureofcompany/36/11243573.png,"Tầng 3, Grand Plaza, 117 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội."
329830,Công Ty TNHH Nội Thất Đức Dương,https://images.vietnamworks.com/pictureofcompany/40/11240992.png,"Toà C14 Bắc Hà, Nam Từ Liêm, Hà Nội"
217398,Công Ty TNHH Standard Units Supply Việt Nam,https://images.vietnamworks.com/pictureofcompany/41/11060773.png,"Nhà xưởng X6, khu nhà xưởng cho thuê Hải Thành, Phường Hải Thành, Quận Dương Kinh, Thành phố Hải Phòng, Việt Nam"
51517,Alphanam Group,https://images.vietnamworks.com/pictureofcompany/42/10369909.png,"108 Nguyễn Trãi, Thanh Xuân, Hà Nội"
318239,Công Ty TNHH Mattel Việt Nam,https://images.vietnamworks.com/pictureofcompany/4d/10890889.png,"Hai Phong, Vietnam"
292724,Công Ty Cổ Phần Năng Lượng Môi Trường Thiên Ý Hà Nội,https://images.vietnamworks.com/pictureofcompany/44/10749504.png,"Tầng 22- Tháp Tây- Tòa nhà Lotte center, 54 Liễu Giai, Cống Vị, Ba Đình, Hà Nội"
372235,Công Ty TNHH Bao Bì Tqt,https://images.vietnamworks.com/pictureofcompany/75/11185007.png,"Đường Nguyễn Thiện Thuật, phường Phan Đình Phùng, Mỹ Hào"
189777,"Multico Equipment Vietnam Co., Ltd.",https://images.vietnamworks.com/pictureofcompany/42/11260433.png,"Văn phòng TP.Hồ Chí Minh: Tòa nhà Nam Đô, số 28 đường An Lộc, phường An Lộc, Quận 12, TP.Hồ Chí Minh."
349788,Công Ty TNHH YQN Link International Logistics,https://images.vietnamworks.com/pictureofcompany/54/11301559.png,"Tầng 6, Số 156 Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh"
16107,"Mufg Bank, Ltd., Ho Chi Minh City Branch",https://images.vietnamworks.com/pictureofcompany/d4/10182458.jpg,"8th Floor, the Landmark Building, 5B Ton Duc Thang, Ho Chi Minh"
91935,Công Ty CP Chứng Khoán Ngân Hàng Công Thương Việt Nam,https://images.vietnamworks.com/pictureofcompany/9b/11125286.png,"Trụ sở chính: Từ tầng 1 đến tầng 4, tòa nhà N02-T2 Khu Đoàn Ngoại Giao, Phường Xuân Tảo, Quận Bắc Từ Liêm, TP Hà Nội, Việt Nam |  Chi Nhánh Hồ Chí Minh: 49 Tôn Thất Đạm, Quận 1, Hồ Chí Minh |  Chi Nhánh Đà Nẵng: 36 Trần Quốc Toản, Quận Hải Châu, Đà Nẵng"
1058,Công Ty Cổ Phần ZME,https://images.vietnamworks.com/pictureofcompany/56/11050737.png,"OF03-11, Tầng 3, Tòa nhà West Point W1-W2, Đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
129109,"Nishio Rent All Vietnam Co., LTD.",https://images.vietnamworks.com/pictureofcompany/cd/10108822.png,"Thach That - Quoc Oai Industrial Zone, Km18 Thang Long Boulevard, Quoc Oai, Ha Noi"
261563,Thornton Tomasetti Vietnam,https://images.vietnamworks.com/pictureofcompany/8a/11128523.png,"Suite 606 Saigon Royal Building, 91 Pasteur, Ben Nghe Ward, District 1, Ho Chi Minh City"
48633,Công Ty Cổ Phần Netnam,https://images.vietnamworks.com/pictureofcompany/e8/9556129.jpg,"HITC Building, Đường Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Việt Nam"
390308,Teleperformance,https://images.vietnamworks.com/pictureofcompany/d4/11294280.jpg,"Penang, Malaysia"
44281,Công Ty Cổ Phần Kỹ Thuật Sigma,https://images.vietnamworks.com/pictureofcompany/2c/11125464.png,"Tầng 27, tòa A tòa nhà HUD Tower, số 37 Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội"
216132,Công Ty Cổ Phần Tin Học Viễn Thông Petrolimex (PIACOM),https://images.vietnamworks.com/pictureofcompany/60/11147114.png,"Tầng 15, toà nhà Detech - Số 8C, Tôn Thất Thuyết, Mỹ Đình 2, Nam Từ Liêm, Hà Nội"
275908,"Kaga Electronics (Viet Nam) Co.,Ltd",https://images.vietnamworks.com/pictureofcompany/eb/11083021.png,"Standard Factory №10B&C,Plot H-1,Thang Long Industrial Park Ⅱ,Di Su Ward ,My Hao Town ,Hung Yen Province"
396141,Công ty TNHH Aden Services (Việt Nam),,
95743,Travel Sense Asia,https://images.vietnamworks.com/pictureofcompany/94/11352266.png,"Ngõ 25A Lê Văn Lương, Cầu Giấy, Hà Nội."
175703,Công Ty CP Đầu Tư Xây Dựng Và Công Nghệ Việt Nhật,https://images.vietnamworks.com/pictureofcompany/30/11126423.png,"Tòa nhà Việt Nhật, lô C14, khu đấu giá 3ha, p Phúc Diễn, Bắc Từ Liêm, Hà Nội"
22038,Zamil Steel Vietnam,https://images.vietnamworks.com/pictureofcompany/78/11125245.png,"Landmarks 72, Keangnam Tower, Pham Hung Street, Me Tri Ward, Nam Tu Liem District, Hanoi"
368720,"Hisense Viet Nam Co., Ltd",https://images.vietnamworks.com/pictureofcompany/b1/11167421.png,"Royal Tower A, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1"
292252,Công Ty TNHH Helmut Fischer Việt Nam,https://images.vietnamworks.com/pictureofcompany/cb/10684314.png,"C0.01 Khu dân cư Star Hill, đường Tân Phú, Phường Tân Phú, Quận 7"
281940,Wha Group,https://images.vietnamworks.com/pictureofcompany/85/10563800.png,"Hanoi, Thanh Hoa, Nghe An, Ho Chi Minh"
369009,Estee Lauder Vietnam,https://images.vietnamworks.com/pictureofcompany/33/11207119.png,"Royal Tower, 235 Đường Nguyễn Văn Cừ, Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam"
50860,VF Asia Ltd.,https://images.vietnamworks.com/pictureofcompany/47/10917180.png,"16th Floor, Friendship Tower, 31 Le Duan Street, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam"
250300,"Pinnacle Health Equipment Co.,ltd",https://images.vietnamworks.com/pictureofcompany/c9/11128404.png,"01 Bàu cát 2, Phường 14, Quận Tân Bình, Tp. HCM"
359967,Công Ty TNHH Hanoi BIM Center,https://images.vietnamworks.com/pictureofcompany/88/11121415.png,"P.316, T3, Tháp C, Tòa Udic Complex Hoàng Đạo Thúy, Phường Trung Hòa, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam"
216485,Công Ty TNHH Tư Vấn Đầu Tư VK,https://images.vietnamworks.com/pictureofcompany/61/11099923.png,"Tòa Charmvit Tower, 117 Trần Duy Hưng, Cầu Giấy, Hà Nội"
270624,Công Ty TNHH Nesta,https://images.vietnamworks.com/pictureofcompany/f2/10438806.png,"Nhà máy nội thất Nesta, Văn Giang, Hưng Yên (cách KĐT Ecopark 1,5km)"
342245,Deloitte Consulting SEA,https://images.vietnamworks.com/pictureofcompany/fc/11034786.png,"18th Floor, Times Square Building, 22-36 Nguyen Hue, District 1, HCMC, Vietnam"
264177,"CBRE (Vietnam) Co.,ltd - HCM Branch",https://images.vietnamworks.com/pictureofcompany/fb/11052008.png,"Floor 13, AB Tower, 76A Le Lai Street, Pham Ngu Lao Ward , District 1"
209303,Hanacans JSC,https://images.vietnamworks.com/pictureofcompany/66/11127694.png,"Hanaka Industrial Zone, Tu Son Town, Bac Ninh Province, Viet Nam"
349260,Công Ty TNHH Đầu Tư Xây Dựng VK,https://images.vietnamworks.com/pictureofcompany/05/11196708.png,"Phòng 1013, Tầng 10, Toà nhà Charmvit Tower, Số 117 Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
299405,Công Ty Cổ Phần Tư Vấn Thiết Kế Và Xây Dựng Indecons Việt Nam,https://images.vietnamworks.com/pictureofcompany/cd/11030725.png,"Số 7 Tôn Thất Thuyết, quận Cầu Giấy, Hà Nội"
210933,Công Ty Cổ Phần Trang Thiết Bị Y Tế Cổng Vàng,https://images.vietnamworks.com/pictureofcompany/6d/11134565.png,"Tầng 4, Tòa nhà GP Invest 170 Đê La Thành, Đống Đa, Hà Nội"
178293,LS Electronics Vietnam,https://images.vietnamworks.com/pictureofcompany/c4/10151711.jpg,"VSIP Industrial Zone, Tu Son, Bac Ninh"
226921,Samsung SDS,https://images.vietnamworks.com/pictureofcompany/d8/11090543.png,"6th Floor, Sacom Chip Sang Building, D1 road, Sai Gon Hi-Tech park, Tan Phu Ward, Thu Duc City, HCM City, Viet Nam"
149956,Công Ty Cổ Phần Xây Dựng Hợp Lực,https://images.vietnamworks.com/pictureofcompany/7d/11362698.png,"Tòa nhà Lotus, Số 2, Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
20084,ACT Architects (VN) Ltd.,https://images.vietnamworks.com/pictureofcompany/3a/11078199.png,"Tầng 3, Nhà J, Khách sạn La Thành, 226 Vạn Phúc , Ba Đình, Hà Nội"
294198,Ngân hàng TMCP Tiên Phong (TPBank),https://images.vietnamworks.com/pictureofcompany/7f/10693055.png,"Tòa nhà TPBank, 57 Lý Thường Kiệt, phường Trần Hưng Đạo"
228334,Digital Age Dental Laboratories Company Ltd. (USA),https://images.vietnamworks.com/pictureofcompany/0d/10247168.png,"Số 19C, Đường 27, KCN VSIP II-A, Phường Vĩnh Tân, Thành phố Tân Uyên, Tỉnh Bình Dương."
80097,HYUNDAI Kefico,https://images.vietnamworks.com/pictureofcompany/26/10327405.png,"Lô XN 01 - Khu công nghiệp Đại An - P Tứ Minh, TP Hải Dương, T Hải Dương"
9974,CÔNG TY TRÁCH NHIỆM HỮU HẠN AVERNA VIỆT NAM,https://images.vietnamworks.com/pictureofcompany/70/11322867.png,"Lot I3 – 1, D1 street, Saigon High Tech Park, Dist. 9, HCMC"
399584,Oberon Design,https://images.vietnamworks.com/pictureofcompany/d4/11355591.png,"3rd Floor, Business Center, 258 Nam Ky Khoi Nghia Street, Vo Thi Sau Ward, District 3, Ho Chi Minh City, Vietnam"
